,Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,TMPID,UPLOAD_ID,latitude,longitude
0,3910020300,105,경남창녕-대구달성 경계,0,,dgsi,5,27000,391,,,35.636140993386,128.4890630135809
1,3910020200,105,-,0,,dgsi,5,27000,391,,,35.64222699358768,128.4590870131735
2,3910019000,105,-,0,,dgsi,5,27000,391,,,35.60783599283734,128.38097601277497
3,3910020100,105,대구달성-경남창녕 경계,0,,,5,,391,,,35.636679993452965,128.44516501370606
4,3600009400,105,-,0,,dgsi,5,27000,360,,,35.87618999343836,128.75733001353805
5,3660010100,105,-,0,,dgsi,5,27000,366,,,35.72973099369498,128.56091701333423
6,3600008900,105,대구동구-경북경산 경계,0,,,5,,360,,,35.874572992967735,128.76073001350036
7,3600006900,101,중산삼거리,0,,korea,5,,360,OEXT3600006900,,35.83534477553872,128.72233201322467
8,1540018900,102,-,0,,dgsi,5,27000,154,,,35.90302099352649,128.58880201375422
9,1540002100,101,-,0,,dgsi,5,27000,154,,,35.897699993625515,128.54885501280705
10,1510011300,104,동대구역고가차도,0,,dgsi,5,27000,151,,,35.87862699454039,128.6273860130946
11,1510011800,104,동대구역고가차도,0,,dgsi,5,27000,151,,,35.88105599382142,128.62617601296014
12,1540021800,101,-,1,,dgsi,5,27000,154,,,35.91114299405158,128.6114950132447
13,1540021300,101,-,1,,dgsi,5,27000,154,,,35.90881199365507,128.6131140125036
14,1540020300,101,-,0,,dgsi,5,27000,154,,,35.90670199443799,128.61457901351974
15,1540027000,104,국우터널,0,,dgsi,5,27000,154,,,35.93553299387429,128.59315601243836
16,1540026900,104,국우터널,0,,dgsi,5,27000,154,,,35.93535799384363,128.59269601317934
17,1540028000,104,국우터널,0,,dgsi,5,27000,154,,,35.942029994406894,128.59035001261748
18,1540027900,104,국우터널,0,,dgsi,5,27000,154,,,35.942009993912116,128.59005601320516
19,1510013400,104,공산터널,0,,dgsi,5,27000,151,,,35.95763699390807,128.65778301348226
20,1510013300,104,공산터널,0,,dgsi,5,27000,151,,,35.957196993371454,128.65547901295253
21,1540030100,103,-,0,,dgsi,5,27000,154,,,35.94833799295414,128.54818201363884
22,1510005500,101,-,0,,dgsi,5,27000,151,,,35.86480099353897,128.7288880130425
23,1510012500,101,-,0,,dgsi,5,27000,151,,,35.88607299365524,128.65032601291392
24,1550003201,101,-,0,,dgsi,5,27000,155,,,35.853353993923626,128.65771601315458
25,1510006900,101,-,0,,dgsi,5,27000,151,,,35.86818299406512,128.61474801307742
26,1540008600,101,-,0,,dgsi,5,27000,154,,,35.87740199327185,128.60564601324657
27,1530002100,101,-,0,,dgsi,5,27000,153,,,35.83489099323954,128.60527101314133
28,1530002800,101,-,0,,dgsi,5,27000,153,,,35.83633899327926,128.60527301295818
29,1540019900,102,-,0,,dgsi,5,27000,154,,,35.905628993977935,128.5630920131
30,1570010300,101,-,0,,dgsi,5,27000,157,,,35.67237799380519,128.44732001332127
31,1570010200,101,-,0,,dgsi,5,27000,157,,,35.66974699383412,128.45430801261668
32,1570000501,101,-,0,,dgsi,5,27000,157,,,35.66956899362983,128.44953301319953
33,1570010500,101,샤니삼거리,0,,dgsi,5,27000,157,,,35.73370899326405,128.46177101317346
34,1540022400,104,서변고가차도,0,,dgsi,5,27000,154,,,35.91488699340456,128.59546301319585
35,1540023100,101,서변교네거리,0,,dgsi,5,27000,154,,,35.916531993946215,128.59935801240042
36,1530004300,101,-,0,,dgsi,5,27000,153,,,35.84154199361052,128.60608001338076
37,1540016200,101,-,0,,dgsi,5,27000,154,,,35.89576099304945,128.59284201269315
38,1540015100,101,-,0,,dgsi,5,27000,154,,,35.893353994392925,128.5938810135126
39,1540010700,101,-,0,,dgsi,5,27000,154,,,35.88442599382626,128.60243301380265
40,1550009100,101,-,0,,dgsi,5,27000,155,,,35.839303993375964,128.60758401317602
41,1530007200,104,대봉지하차도,0,,dgsi,5,27000,153,,,35.85258099385485,128.60719401339128
42,1530006800,104,희망지하차도,0,,dgsi,5,27000,153,,,35.85072299390101,128.60649901326946
43,1540019300,101,-,0,,dgsi,5,27000,154,,,35.90411199365398,128.59874001302495
44,1570010900,101,-,0,,dgsi,5,27000,157,,,35.744100993850935,128.47983101330638
45,1530006900,101,-,1,,dgsi,5,27000,153,,,35.85100999341023,128.5733960134432
46,1540009000,101,-,1,,dgsi,5,27000,154,,,35.87899299409168,128.58880501286387
47,1540009200,101,-,0,,dgsi,5,27000,154,,,35.87980099309431,128.5890520140177
48,1540009900,101,-,0,,dgsi,5,27000,154,,,35.88106999320214,128.58271301409388
49,1540010000,101,달성학교네거리,0,,dgsi,5,27000,154,,,35.88147899346819,128.5807290131284
50,1540008700,101,대구역북편네거리,1,,dgsi,5,27000,154,,,35.87774199414167,128.5951550137514
51,1540008400,101,-,0,,dgsi,5,27000,154,,,35.87653399346247,128.601376013504
52,1540008300,101,칠성시장네거리,1,,dgsi,5,27000,154,,,35.876341993968275,128.60415401400772
53,1540008000,101,-,1,,dgsi,5,27000,154,,,35.874360993221025,128.6053440133583
54,1530006300,101,이천네거리,0,,dgsi,5,27000,153,,,35.84795499375108,128.5985960131731
55,1500001100,101,-,1,,dgsi,5,27000,150,,,35.85521999372602,128.6037370133244
56,1530005700,101,-,1,,dgsi,5,27000,153,,,35.847055993512406,128.5905590131361
57,1530007000,101,성당시장네거리,1,,dgsi,5,27000,153,,,35.85120699396224,128.5736790130543
58,1500001800,101,명덕네거리,1,,dgsi,5,27000,150,,,35.85700499407478,128.59072301296806
59,1500001400,101,계명네거리,1,,dgsi,5,27000,150,,,35.856322993622385,128.58286701388735
60,1500002700,101,-,1,,dgsi,5,27000,150,,,35.86365499344001,128.58242301269064
61,1500002200,101,-,0,,dgsi,5,27000,150,,,35.860491993809525,128.60073001308675
62,1500002100,101,-,1,,dgsi,5,27000,150,,,35.860074993049814,128.59893001265135
63,1500002400,101,남문시장네거리,1,,dgsi,5,27000,150,,,35.8612119934721,128.59271001291526
64,1500001300,101,건들바위네거리,1,,dgsi,5,27000,150,,,35.85569799412805,128.59820501410272
65,1500004400,101,종각네거리,1,,dgsi,5,27000,150,,,35.86922599331912,128.60407301364427
66,1500005900,101,동인네거리,1,,dgsi,5,27000,150,,,35.87254199288547,128.60449401328555
67,1500004600,101,공평네거리,1,,dgsi,5,27000,150,,,35.870021994486166,128.60033301398502
68,1500006500,101,교동네거리,1,,dgsi,5,27000,150,,,35.87379199377928,128.60140801273212
69,1500005000,101,-,0,,dgsi,5,27000,150,,,35.87049599382807,128.58513501238644
70,1500003600,101,-,0,,dgsi,5,27000,150,,,35.86769199396725,128.58698201365632
71,1500005400,101,중앙네거리,1,,dgsi,5,27000,150,,,35.87098799339448,128.59406601324227
72,1500006800,101,대구역네거리,1,,dgsi,5,27000,150,,,35.875061993444895,128.59490801336577
73,1500004700,101,서성네거리,1,,dgsi,5,27000,150,,,35.87005999381171,128.58728601335193
74,1520003200,101,-,0,,dgsi,5,27000,152,,,35.86572099353769,128.56383601324356
75,1520004300,101,서대구전화국사거리,1,,dgsi,5,27000,152,,,35.87189799293489,128.56290101369913
76,1500002000,101,내당네거리,1,,dgsi,5,27000,150,,,35.85999999317925,128.574579013205
77,1500003000,103,-,0,,dgsi,5,27000,150,,,35.86535299338775,128.57379001340493
78,1500005200,101,동산네거리,0,,dgsi,5,27000,150,,,35.87059399368751,128.5822470136146
79,1500006100,101,-,0,,dgsi,5,27000,150,,,35.87343699396691,128.5821720126246
80,1500006400,101,-,0,,dgsi,5,27000,150,,,35.87370699385573,128.58009101280462
81,1500006900,101,태평네거리,1,,dgsi,5,27000,150,,,35.876426993388755,128.5881400128373
82,1500007100,101,달성네거리,1,,dgsi,5,27000,150,,,35.87762699426488,128.58158701317925
83,1500007200,101,-,1,,dgsi,5,27000,150,,,35.87834199352472,128.57794601376114
84,1500004900,101,큰장네거리,1,,dgsi,5,27000,150,,,35.87041799375494,128.57947601324568
85,1520005100,101,-,1,,dgsi,5,27000,152,,,35.87599799364901,128.57125001286948
86,1520005700,101,북비산네거리,1,,dgsi,5,27000,152,,,35.87963999437348,128.5713460130199
87,1520005600,101,-,1,,dgsi,5,27000,152,,,35.87931099447355,128.5631440136028
88,1520005000,101,-,0,,dgsi,5,27000,152,,,35.87574599338585,128.5630010132817
89,1520004600,101,-,1,,dgsi,5,27000,152,,,35.87402199445571,128.54686001320113
90,1520005400,101,-,0,,dgsi,5,27000,152,,,35.87878799315214,128.54719501316018
91,1520004700,101,이현네거리,1,,dgsi,5,27000,152,,,35.874311993706996,128.53894501347696
92,1520005300,101,이현삼거리,1,,dgsi,5,27000,152,,,35.87853599358293,128.53990101278845
93,1520005200,101,-,0,,dgsi,5,27000,152,,,35.87839999326683,128.5349520133898
94,1520004500,101,비산네거리,1,,dgsi,5,27000,152,,,35.872244993962845,128.57114601326944
95,1520003400,101,-,1,,dgsi,5,27000,152,,,35.86708599335825,128.57100301389275
96,1520004100,101,-,1,,dgsi,5,27000,152,,,35.869400993688615,128.54925801270534
97,1520004000,101,중리네거리,1,,dgsi,5,27000,152,,,35.868937993484344,128.5465860126431
98,1520003900,101,서대구공단네거리,1,,dgsi,5,27000,152,,,35.86865699371172,128.53767101296702
99,1520002100,101,와룡네거리,1,,dgsi,5,27000,152,,,35.85873699371671,128.53744701301693
100,1520002700,101,-,0,,dgsi,5,27000,152,,,35.86267199309298,128.55052301404444
101,1520002300,101,당산네거리,0,,dgsi,5,27000,152,,,35.86113399377807,128.54611601280877
102,1560002400,101,-,0,,dgsi,5,27000,152,,,35.86143099356767,128.5306330129054
103,1540013800,101,경북도청네거리,1,,dgsi,5,27000,154,,,35.89063799408642,128.59912701351539
104,1540013400,101,대구체육관삼거리,0,,dgsi,5,27000,154,,,35.88996499358806,128.60048501341285
105,1540014400,101,-,0,,dgsi,5,27000,154,,,35.89256799411458,128.60286101288608
106,1540016000,101,산격초등학교,1,,dgsi,5,27000,154,,,35.89498999397604,128.60524701365622
107,1540014500,101,-,0,,dgsi,5,27000,154,,,35.8925939943575,128.60521001403205
108,1540013700,101,-,1,,dgsi,5,27000,154,,,35.89043899343458,128.60521501250886
109,1540011900,101,-,1,,dgsi,5,27000,154,,,35.88794599388146,128.60195601291184
110,1540011500,101,-,1,,dgsi,5,27000,154,,,35.88633099412193,128.60241601376677
111,1510012000,101,-,1,,dgsi,5,27000,151,,,35.88187399381565,128.61195301303383
112,1510011900,101,공고네거리,1,,dgsi,5,27000,151,,,35.88115599360009,128.61409401353376
113,1510012100,101,-,1,,dgsi,5,27000,151,,,35.88211799428633,128.6188980132026
114,1510012200,101,파티마삼거리,1,,dgsi,5,27000,151,,,35.883372993539595,128.62398301263767
115,1510012400,101,-,1,,dgsi,5,27000,151,,,35.885047993003546,128.6269100135607
116,1540015400,101,-,0,,dgsi,5,27000,154,,,35.89392199425761,128.6161880137562
117,1540022300,101,-,0,,dgsi,5,27000,154,,,35.914594994061176,128.61328901338058
118,1540022700,101,-,0,,dgsi,5,27000,154,,,35.91575299395416,128.61959701333436
119,1540022900,101,-,0,,dgsi,5,27000,154,,,35.91643299359764,128.6234200127915
120,1540023000,103,-,0,,dgsi,5,27000,154,,,35.91646699359047,128.63005101338865
121,1540022000,101,-,0,,dgsi,5,27000,154,,,35.9117579930137,128.62665101393586
122,1540021600,101,-,0,,dgsi,5,27000,154,,,35.9096639942955,128.62384701276937
123,1540020200,101,검단네거리,1,,dgsi,5,27000,154,,,35.90613099418904,128.61901901381455
124,1540019100,101,-,0,,dgsi,5,27000,154,,,35.903699993406086,128.6167520133987
125,1540020800,101,-,0,,dgsi,5,27000,154,,,35.907355994006295,128.6154570126448
126,1540019600,101,-,1,,dgsi,5,27000,154,,,35.905158993842626,128.61174801320925
127,1540021200,101,-,1,,dgsi,5,27000,154,,,35.90829499406073,128.61752401244277
128,1540021700,101,-,1,,dgsi,5,27000,154,,,35.910221993659974,128.61618101339474
129,1540020900,101,-,1,,dgsi,5,27000,154,,,35.90743499402116,128.61017301338995
130,1540022100,101,-,1,,dgsi,5,27000,154,,,35.91255099416663,128.61465801344255
131,1540021500,101,-,1,,dgsi,5,27000,154,,,35.90963899359893,128.60827801338635
132,1540019400,101,-,1,,dgsi,5,27000,154,,,35.904214994145796,128.6031800139302
133,1510005900,101,-,1,,dgsi,5,27000,151,,,35.86676599394266,128.62959501401158
134,1510011200,101,-,0,,dgsi,5,27000,151,,,35.87856199408089,128.62027501267312
135,1510011600,101,-,0,,dgsi,5,27000,151,,,35.880303993995476,128.62690101307984
136,1510009500,101,-,0,,dgsi,5,27000,151,,,35.874745993994445,128.64191501307525
137,1510009700,101,-,0,,dgsi,5,27000,151,,,35.87587199393631,128.62299001341506
138,1550004001,101,범어네거리,1,,dgsi,5,27000,155,,,35.85912299326558,128.62625701382638
139,1550016500,101,-,1,,dgsi,5,27000,155,,,35.8672959930383,128.63352901355108
140,1550015300,101,-,0,,dgsi,5,27000,155,,,35.86217499355071,128.63565401275278
141,1550015500,101,동원초교남편,0,,dgsi,5,27000,155,,,35.862593993827474,128.6396750131958
142,1550015700,101,-,0,,dgsi,5,27000,155,,,35.863722993992965,128.64414001273312
143,1550003901,101,-,0,,dgsi,5,27000,155,,,35.85992899336623,128.64685401316407
144,1550015800,101,-,0,,dgsi,5,27000,155,,,35.86422199423308,128.64671101337007
145,1550016600,101,-,0,,dgsi,5,27000,155,,,35.868166993726746,128.64609301375592
146,1550016700,101,-,0,,dgsi,5,27000,155,,,35.87084299451158,128.6447430127339
147,1550016300,101,-,0,,dgsi,5,27000,155,,,35.867037993720025,128.6446430135119
148,1550016200,101,-,1,,dgsi,5,27000,155,,,35.86622399315646,128.64294901292277
149,1550016100,101,-,1,,dgsi,5,27000,155,,,35.86622299322101,128.63895701349622
150,1510008000,101,효신네거리,1,,dgsi,5,27000,151,,,35.872052993805866,128.6352090130673
151,1510008500,101,-,0,,dgsi,5,27000,151,,,35.87318199417955,128.63920101311487
152,1510009000,101,-,0,,dgsi,5,27000,151,,,35.873878993909074,128.64042101360224
153,1510010600,101,-,0,,dgsi,5,27000,151,,,35.8772659934458,128.6397610132058
154,1550020800,101,망우당네거리,1,,dgsi,5,27000,151,,,35.87828899410214,128.64948201288382
155,1510003301,101,-,0,,dgsi,5,27000,151,,,35.88619399395292,128.63693401273486
156,1510011400,104,동부지하차도,0,,dgsi,5,27000,151,,,35.879417993738876,128.63537801349645
157,1510011000,101,경북수협네거리,1,,dgsi,5,27000,151,,,35.87785099365105,128.6317790140103
158,1510010500,101,-,1,,dgsi,5,27000,151,,,35.87722799376229,128.62897401321635
159,1510009900,101,동대구역네거리,1,,dgsi,5,27000,151,,,35.87661599363318,128.62609301306136
160,1510006800,101,-,0,,dgsi,5,27000,151,,,35.8681689944621,128.629397013809
161,1510006600,101,-,0,,dgsi,5,27000,151,,,35.867836994406126,128.6306390131705
162,1510007100,101,-,0,,dgsi,5,27000,151,,,35.86842899338691,128.62638701339094
163,1510006000,101,MBC네거리,1,,dgsi,5,27000,151,,,35.86695499397078,128.62684801268375
164,1510006100,101,-,0,,dgsi,5,27000,151,,,35.8672459938295,128.6240060127515
165,1510006400,101,청구삼거리,0,,dgsi,5,27000,151,,,35.86738099342469,128.62298101360142
166,1510006500,101,청구네거리,1,,dgsi,5,27000,151,,,35.86780599370919,128.6184470134937
167,1510009300,101,신천네거리,1,,dgsi,5,27000,151,,,35.874654993177266,128.61760201302712
168,1510010800,101,-,1,,dgsi,5,27000,151,,,35.87741499366985,128.61612901390623
169,1550003701,101,-,0,,dgsi,5,27000,155,,,35.85885699341739,128.63821101373338
170,1550012400,101,-,0,,dgsi,5,27000,155,,,35.84929499399539,128.65732101379388
171,1550013400,101,-,0,,dgsi,5,27000,155,,,35.85379199431097,128.6387460138319
172,1550010000,101,황금아파트네거리,0,,dgsi,5,27000,155,,,35.84089599448391,128.6390110130076
173,1550009200,101,노인종합복지회관입구,0,,dgsi,5,27000,155,,,35.83936199363865,128.63011001347172
174,1550007600,101,-,0,,dgsi,5,27000,155,,,35.830216993571376,128.62930201309624
175,1550006600,101,-,0,,dgsi,5,27000,155,,,35.82630099426565,128.6366760132261
176,1550005600,101,범어네거리서편,1,,dgsi,5,27000,155,,,35.823487994162235,128.63609301362385
177,1550005800,101,지산네거리,1,,dgsi,5,27000,155,,,35.82462699322516,128.63307701323964
178,1550006700,101,-,1,,dgsi,5,27000,155,,,35.82671199386922,128.62578901303687
179,1550005500,101,-,0,,dgsi,5,27000,155,,,35.821437993718924,128.63164301381946
180,1550005300,101,-,0,,dgsi,5,27000,155,,,35.82048199358392,128.6346990137907
181,1550005400,101,범물네거리,0,,dgsi,5,27000,155,,,35.82118899420342,128.63955301280035
182,1550006400,101,-,1,,dgsi,5,27000,155,,,35.825236993523234,128.64345001323798
183,1550002501,101,고산네거리,0,,dgsi,5,27000,155,,,35.8429399936355,128.69224601341605
184,1550011000,101,-,0,,dgsi,5,27000,155,,,35.84471799421797,128.7000750133248
185,1550009300,101,-,0,,dgsi,5,27000,155,,,35.83943599366098,128.69861501344278
186,1550008800,101,-,0,,dgsi,5,27000,155,,,35.83676699389813,128.6980120133142
187,1550008100,101,-,0,,dgsi,5,27000,155,,,35.83359299345404,128.69994601319692
188,1550000502,101,-,0,,dgsi,5,27000,155,,,35.83126199306415,128.6997940138736
189,1550000501,101,-,1,,dgsi,5,27000,155,,,35.83077099323762,128.70319101279634
190,1550010700,101,-,0,,dgsi,5,27000,155,,,35.843787993630485,128.70613601294755
191,1550001500,101,-,1,,dgsi,5,27000,155,,,35.83744699311665,128.71363801342702
192,1550007100,101,-,0,,dgsi,5,27000,155,,,35.82852499388915,128.7090990142087
193,1550000500,101,-,1,,dgsi,5,27000,155,,,35.82956599332414,128.7065240140495
194,1550009500,101,-,0,,dgsi,5,27000,155,,,35.83984399369711,128.6944810130419
195,1550005000,102,-,0,,dgsi,5,27000,155,,,35.808551993715184,128.70721801326692
196,1550005100,102,-,0,,dgsi,5,27000,155,,,35.81500799351178,128.6492950138823
197,1550006800,101,지산삼거리,0,,dgsi,5,27000,155,,,35.827398993350904,128.64404801317534
198,1550005900,101,-,0,,dgsi,5,27000,155,,,35.82478199338565,128.6326500130727
199,1570012300,101,-,0,,dgsi,5,27000,157,,,35.88031799356468,128.45982101393562
200,1570012000,101,서재보성아파트,0,,dgsi,5,27000,157,,,35.875818993831736,128.49694601296258
201,1570012200,103,-,0,,dgsi,5,27000,157,,,35.87600799366187,128.49891701380218
202,1570012100,103,-,0,,dgsi,5,27000,157,,,35.87592099306552,128.50143401346108
203,1570011900,101,화진금봉아파트,0,,dgsi,5,27000,157,,,35.873714993391175,128.4973720136319
204,1570012500,105,-,0,,dgsi,5,27000,157,,,35.937883993853156,128.4680540133317
205,1520002500,101,-,0,,dgsi,5,27000,152,,,35.861577993300514,128.52735901280872
206,1520005500,101,-,0,,dgsi,5,27000,152,,,35.87918899429483,128.55919301338045
207,1520004900,101,-,0,,dgsi,5,27000,152,,,35.87566699380935,128.5592830132505
208,1520004200,101,-,0,,dgsi,5,27000,152,,,35.87139899356475,128.56018701349245
209,1520004400,101,-,0,,dgsi,5,27000,152,,,35.87210699369324,128.56714701257647
210,1520003300,101,-,0,,dgsi,5,27000,152,,,35.86652299345772,128.56706001324878
211,1520000201,101,-,0,,dgsi,5,27000,152,,,35.85941299377782,128.55693301273865
212,1520000400,101,-,0,,dgsi,5,27000,152,,,35.860970993737126,128.56776401339187
213,1520002200,101,-,0,,dgsi,5,27000,152,,,35.85874999298685,128.53991001400152
214,1520002900,101,-,0,,dgsi,5,27000,152,,,35.865011993747565,128.54635001261042
215,1520003800,101,-,0,,dgsi,5,27000,152,,,35.868566993471,128.5346080124575
216,1520004800,101,-,0,,dgsi,5,27000,152,,,35.874513993470806,128.53255601269635
217,1520003600,101,-,0,,dgsi,5,27000,152,,,35.86843799357136,128.53075001315528
218,1520003700,101,-,0,,dgsi,5,27000,152,,,35.8684639937125,128.53152901279782
219,1520003500,101,-,0,,dgsi,5,27000,152,,,35.867988994278534,128.53143901295115
220,1520002800,101,-,0,,dgsi,5,27000,152,,,35.8637589939802,128.53432501379118
221,1520003100,101,-,0,,dgsi,5,27000,152,,,35.86513199336644,128.5350880138371
222,1520002600,101,-,0,,dgsi,5,27000,152,,,35.861829994292826,128.53391701348028
223,1520006500,101,-,0,,dgsi,5,27000,152,,,35.8869759938088,128.56429401387558
224,1520006100,101,-,0,,dgsi,5,27000,152,,,35.88440599363761,128.5657450131189
225,1540017800,101,-,0,,dgsi,5,27000,154,,,35.90040499340187,128.57556901306702
226,1540015300,101,-,0,,dgsi,5,27000,154,,,35.89392199434938,128.57482101288872
227,1540014900,101,-,0,,dgsi,5,27000,154,,,35.89329899405016,128.57761901298755
228,1540018100,101,노원네거리,0,,dgsi,5,27000,154,,,35.900738993188504,128.5791750133155
229,1530001900,101,-,0,,dgsi,5,27000,153,,,35.83474399390376,128.5967180132193
230,1530003200,101,-,0,,dgsi,5,27000,153,,,35.83856999423179,128.59877901330591
231,1530002700,101,-,0,,dgsi,5,27000,153,,,35.835992994099215,128.6021390133326
232,1500001600,101,-,0,,dgsi,5,27000,150,,,35.8567199929055,128.5874380131469
233,1500001700,101,-,0,,dgsi,5,27000,150,,,35.85675599398709,128.58785001345757
234,1530007400,101,-,0,,dgsi,5,27000,153,,,35.85535899350023,128.59069101337178
235,1500002500,101,-,1,,dgsi,5,27000,150,,,35.862025993023366,128.5903960128872
236,1500001200,101,대봉네거리,1,,dgsi,5,27000,150,,,35.85529199448194,128.6024390140058
237,1500002600,104,수성지하차도,0,,dgsi,5,27000,150,,,35.86363599366274,128.60991801277922
238,1500002800,101,-,0,,dgsi,5,27000,150,,,35.86448199443888,128.6109390136024
239,1500003100,104,동신지하차도,0,,dgsi,5,27000,150,,,35.865706994068965,128.6121540139365
240,1500002900,101,-,0,,dgsi,5,27000,150,,,35.86513199330518,128.60814401352502
241,1500003300,101,-,0,,dgsi,5,27000,150,,,35.86691899363262,128.60621901395285
242,1500003200,101,-,0,,dgsi,5,27000,150,,,35.8664509936364,128.6085510127138
243,1500004200,101,-,0,,dgsi,5,27000,150,,,35.868760993531325,128.60875201385414
244,1500004300,101,-,0,,dgsi,5,27000,150,,,35.868957993864804,128.6064810130697
245,1500004800,101,-,0,,dgsi,5,27000,150,,,35.87013999451035,128.60640801348117
246,1500005800,101,-,0,,dgsi,5,27000,150,,,35.87253299393096,128.60626901359987
247,1500006000,101,-,0,,dgsi,5,27000,150,,,35.873007994261606,128.60869401331658
248,1500005600,101,시청네거리,1,,dgsi,5,27000,150,,,35.8713529935609,128.60071301382067
249,1500005100,101,-,1,,dgsi,5,27000,150,,,35.87058799423426,128.60427501257794
250,1500003700,101,-,1,,dgsi,5,27000,150,,,35.868273993635626,128.5998380131968
251,1500003400,101,-,0,,dgsi,5,27000,150,,,35.867188993632965,128.5935640131754
252,1500004500,101,-,0,,dgsi,5,27000,150,,,35.869606993728674,128.58722801342427
253,1500005700,101,-,0,,dgsi,5,27000,150,,,35.87205699361964,128.59424201321144
254,1500006600,101,-,1,,dgsi,5,27000,150,,,35.873861994261404,128.58766301369218
255,1500005300,101,-,0,,dgsi,5,27000,150,,,35.87068499362211,128.5842230130789
256,1500004100,101,-,0,,dgsi,5,27000,150,,,35.86872099335626,128.58228701254214
257,1500004000,101,큰장삼거리,0,,dgsi,5,27000,150,,,35.8685019939228,128.57799601272842
258,1540012600,101,-,0,,dgsi,5,27000,154,,,35.88880999387918,128.57970501381888
259,1540011600,101,-,0,,dgsi,5,27000,154,,,35.88669499353125,128.58572101321548
260,1540011000,101,-,0,,dgsi,5,27000,154,,,35.88561399351138,128.59088601337433
261,1540009600,101,-,0,,dgsi,5,27000,154,,,35.88058299311213,128.58930401309559
262,1540008100,101,칠성교네거리,0,,dgsi,5,27000,154,,,35.87598799427094,128.6062840123306
263,1510011500,101,-,0,,dgsi,5,27000,151,,,35.879750993938956,128.61058401282656
264,1540009700,101,-,0,,dgsi,5,27000,154,,,35.88071599442283,128.60901701311533
265,1540010300,101,-,0,,dgsi,5,27000,154,,,35.88259899351845,128.60263101400685
266,1540012300,101,-,1,,dgsi,5,27000,154,,,35.88848899373138,128.59849801364865
267,1540014600,101,-,1,,dgsi,5,27000,154,,,35.89265099433223,128.5923200129112
268,1540024400,102,-,0,,dgsi,5,27000,154,,,35.923203993829915,128.57800601339406
269,1540029900,101,-,0,,dgsi,5,27000,154,,,35.94687899318701,128.5700150126014
270,1500001000,101,-,1,,dgsi,5,27000,150,,,35.85497999448425,128.60719901319672
271,1500006200,101,-,1,,dgsi,5,27000,150,,,35.873521993128115,128.61095001346138
272,1500003900,101,-,1,,dgsi,5,27000,150,,,35.86829599405087,128.61341001272524
273,1540008800,101,-,0,,dgsi,5,27000,154,,,35.877973993624636,128.60326301320904
274,1540010200,101,-,0,,dgsi,5,27000,154,,,35.88246899445516,128.60975201407203
275,1540016500,101,-,1,,dgsi,5,27000,154,,,35.89595399373429,128.6131030128242
276,1510012600,101,-,0,,dgsi,5,27000,151,,,35.890979993524134,128.61987401368847
277,1570007502,101,-,0,,dgsi,5,27000,157,,,35.80473699372608,128.62336201359093
278,1550006000,101,-,0,,dgsi,5,27000,155,,,35.82503299447576,128.60839801289924
279,1570006601,101,용계교,0,,dgsi,5,27000,157,,,35.79890099351391,128.62382401241968
280,1570011000,102,-,0,,dgsi,5,27000,157,,,35.744675993011896,128.58382501353083
281,1570010100,102,-,0,,dgsi,5,27000,157,,,35.66395199328535,128.49585001324795
282,1570010700,101,동아제약네거리,0,,dgsi,5,27000,157,,,35.73928799361309,128.4686290125196
283,1570010600,102,-,0,,dgsi,5,27000,157,,,35.7368319934475,128.49026001263985
284,1570011100,101,-,0,,dgsi,5,27000,157,,,35.74849599398342,128.4928910137127
285,1570011300,101,-,0,,dgsi,5,27000,157,,,35.75574099304579,128.49382901259108
286,1570011200,101,-,0,,dgsi,5,27000,157,,,35.7546269936502,128.49377601341152
287,1570010400,102,-,0,,dgsi,5,27000,157,,,35.73300099415423,128.52666801336017
288,1570010800,102,-,0,,dgsi,5,27000,157,,,35.7406519939604,128.52359301282064
289,1520002000,101,-,0,,dgsi,5,27000,152,,,35.857850992848455,128.54705701310723
290,1510013600,102,-,0,,dgsi,5,27000,151,,,35.97089399331876,128.72633801376796
291,1510013900,102,-,0,,dgsi,5,27000,151,,,35.98946699367564,128.7213250139938
292,1510014200,102,-,0,,dgsi,5,27000,151,,,35.99271799366492,128.70260401431997
293,1510013700,101,-,0,,dgsi,5,27000,151,,,35.979111994012015,128.69921401268354
294,1510013200,101,백안사거리,0,,dgsi,5,27000,151,,,35.95387599457904,128.69069901372814
295,1510013500,101,-,0,,dgsi,5,27000,151,,,35.95855299390743,128.7106610134275
296,1510013100,101,파군재삼거리,0,,dgsi,5,27000,151,,,35.93653599320902,128.64372401328197
297,1510014100,101,-,0,,dgsi,5,27000,151,,,35.98990699389551,128.63700501335802
298,1510014000,101,-,0,,dgsi,5,27000,151,,,35.989681993376664,128.6689010134433
299,1540022800,101,-,0,,dgsi,5,27000,154,,,35.915765993628,128.59778101313833
300,1510014300,102,-,0,,dgsi,5,27000,151,,,35.99487599360589,128.63888901306848
301,1510014400,102,-,0,,dgsi,5,27000,151,,,35.99660999355468,128.66401001356166
302,1500002300,101,-,1,,dgsi,5,27000,150,,,35.86089699374885,128.6038420136312
303,1540011200,101,-,1,,dgsi,5,27000,154,,,35.886327993506676,128.6005790132185
304,1540017100,101,-,0,,dgsi,5,27000,154,,,35.898583994252135,128.6071920128799
305,1540015900,101,-,0,,dgsi,5,27000,154,,,35.89495699422795,128.61197901401323
